;Database,OBPG VALIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,The exact normalisation was performed at NASA using theoretical Es (there may be some overlapping of data with NOMAD). Comments column contain actual OBPG IDs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/matchup/seawifs/all.seawifs.stats+http://seabass.gsfc.nasa.gov/matchup/seawifs/all.aqua.stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,"NASA, SeaBASS, OBPG, All contributors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://seabass.gsfc.nasa.gov/matchup_results.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
OB00-00108,0,XDDS,1998,6,5,18,5,-67.0599976,41.0675011,0,NaN,2.3136001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,al9807,10076
OB00-00109,0,XDDS,1998,6,7,19,40,-66.3852997,42.1036987,0,NaN,0.6085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,al9807,10090
OB00-00110,0,XDDS,1998,6,8,19,7,-119.8949966,34.2540016,0,6.46,1.2589999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb048,11943
OB00-00111,0,XDDS,1998,6,8,20,29,-119.8759995,34.2989998,0,7.48,1.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb048,11944
OB00-00112,0,XDDS,1998,6,8,21,18,-119.8539963,34.3460007,0,8.8400002,1.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb048,11945
OB00-00113,0,XDDS,1998,6,9,13,48,-68.5814972,43.9236984,0,NaN,1.5906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,al9807,10102
OB00-00114,0,XDDS,1998,6,9,15,57,-64.6699982,10.4799995,0,NaN,0.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,car31,10612
OB00-00115,0,XDDS,1998,6,9,13,3,-17.1665001,32.6523018,0,NaN,NaN,0.023,NaN,NaN,NaN,NaN,1.664979,1.634114,1.148103,0.674873,NaN,0.275457,NaN,0.0147,NaN,NaN,NA,amt6,23277
OB00-00116,0,XDDS,1998,6,10,15,20,-68.759697,42.1295013,0,NaN,0.2856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,al9807,10108
OB00-00117,0,XDDS,1998,6,10,20,3,-69.6592026,42.1212006,0,NaN,0.2386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,al9807,10109
OB00-00118,0,XDDS,1998,6,10,14,45,-17.4932995,37.3717003,0,0.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt6,24478
OB00-00119,0,XDDS,1998,6,11,11,57,-17.2008991,41.3172989,0,NaN,NaN,0.04,NaN,NaN,NaN,NaN,1.381606,1.429823,1.294094,0.965414,NaN,0.41674,NaN,0.0207,NaN,NaN,NA,amt6,23282
OB00-00120,0,XDDS,1998,6,11,13,13,-17.0517006,41.4682999,0,0.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt6,24489
OB00-00121,0,XDDS,1998,6,13,12,52,-9.0566998,48.6267014,0,1.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt6,24511
OB00-00122,0,XDDS,1998,6,13,14,10,-8.6850004,48.7083015,0,0.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt6,24512
OB00-00123,0,XDDS,1998,6,13,15,5,-8.6133003,48.7317009,0,3.5880001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt6,24514
OB00-00124,0,XDDS,1998,6,17,22,52,-117.9049988,33.4179993,0,NaN,0.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9806,3699
OB00-00125,0,XDDS,1998,6,28,13,7,-63.5200005,11.4200001,0,NaN,NaN,0.15532,NaN,NaN,NaN,NaN,0.251761,0.350307,0.49399,NaN,NaN,0.381436,NaN,0.0395,NaN,NaN,NA,orinoco_1,18641
OB00-00126,0,XDDS,1998,6,28,14,44,-63.5699997,11.1999998,0,NaN,NaN,0.10623,NaN,NaN,NaN,NaN,0.172362,0.276899,0.425803,NaN,NaN,0.311094,NaN,0.0199,NaN,NaN,NA,orinoco_1,18642
OB00-00127,0,XDDS,1998,6,28,18,6,-63.6300011,10.9799995,0,NaN,NaN,0.14658,NaN,NaN,NaN,NaN,0.240874,0.278478,0.398063,NaN,NaN,0.391551,NaN,0.0299,NaN,NaN,NA,orinoco_1,18643
OB00-00128,0,XDDS,1998,6,28,14,24,-63.6300011,10.9799995,0,NaN,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,orinoco_1,18695
OB00-00129,0,XDDS,1998,7,2,16,38,-63.771801,31.8645,0,NaN,NaN,0.02511,NaN,NaN,NaN,NaN,1.782021,1.6975451,1.252718,0.668413,NaN,0.220146,NaN,0.00503,NaN,NaN,NA,batsval22,5956
OB04-00130,4,BATS,1998,7,8,16,58,-64.1517029,31.6679993,0,NaN,NaN,0.03097,NaN,NaN,NaN,NaN,1.707338,1.611837,1.231497,0.671954,NaN,0.233731,NaN,0.00447,NaN,NaN,NA,bats118,5539
OB00-00131,0,XDDS,1998,7,9,17,15,-75,36.1666985,0,NaN,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_jul98,6436
OB00-00132,0,XDDS,1998,7,9,15,20,-69.7480011,41.1489983,0,NaN,NaN,0.1178,NaN,NaN,NaN,NaN,0.351327,0.462301,0.677045,0.709918,NaN,0.681357,NaN,0.0851,NaN,NaN,NA,jul98nan,15479
OB00-00133,0,XDDS,1998,7,9,17,35,-69.8840027,41.0149994,0,NaN,NaN,0.1954,NaN,NaN,NaN,NaN,0.407835,0.552248,0.796667,0.823003,NaN,0.743942,NaN,0.0901,NaN,NaN,NA,jul98nan,15480
OB21-00134,21,MVCO,1998,7,9,18,45,-70.052002,41.1170006,0,NaN,NaN,0.2183,NaN,NaN,NaN,NaN,0.402825,0.541761,0.778394,0.822983,NaN,0.767006,NaN,0.11,NaN,NaN,NA,jul98nan,15481
OB00-00135,0,XDDS,1998,7,9,15,20,-69.7480011,41.1489983,0,NaN,1.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,jul98nan,15496
OB00-00136,0,XDDS,1998,7,9,16,37,-69.8430023,41.0530014,0,NaN,1.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,jul98nan,15497
OB00-00137,0,XDDS,1998,7,9,17,35,-69.8840027,41.0149994,0,NaN,1.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,jul98nan,15498
OB21-00138,21,MVCO,1998,7,9,18,8,-69.9580002,41.0419998,0,NaN,1.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,jul98nan,15499
OB21-00139,21,MVCO,1998,7,9,18,45,-70.052002,41.1170006,0,NaN,1.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,jul98nan,15500
OB00-00140,0,XDDS,1998,7,14,22,1,-158,22.75,0,NaN,NaN,0.01487,NaN,NaN,NaN,NaN,2.3192401,1.862754,1.2171659,0.725751,NaN,0.267489,NaN,0.00424,NaN,NaN,NA,hot-95,1384
OB00-00141,0,XDDS,1998,7,20,23,42,-119.512001,34.1780014,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81915,0.742011,NaN,NaN,0.230884,NaN,0,NaN,NaN,NA,cal9807,9796
OB00-00142,0,XDDS,1998,8,4,17,47,-76.2320023,37.9332008,0,NaN,20.1299992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9802,8460
OB00-00143,0,XDDS,1998,8,9,22,50,-158,22.75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3087749,1.1531971,0.893189,0.612042,NaN,0.275481,NaN,0.0154,NaN,NaN,NA,hot-96,1388
OB22-00144,22,COVE,1998,8,9,18,9,-76.2115021,37.3316994,0,NaN,4.9200001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9802,8492
OB22-00145,22,COVE,1998,8,9,19,36,-76.1419983,37.3292999,0,NaN,3.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9802,8493
OB00-00146,0,XDDS,1998,8,10,21,1,-119.8840027,34.2970009,0,10.5299997,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb052,11957
OB00-00147,0,XDDS,1998,8,10,21,48,-119.8610001,34.3429985,0,11.6800003,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb052,11958
OB00-00148,0,XDDS,1998,9,1,16,12,-64.6500015,10.5200005,0,NaN,NaN,0.03498,NaN,NaN,NaN,NaN,0.861128,0.826277,0.735728,NaN,NaN,0.233362,NaN,0.0072,NaN,NaN,NA,car34,10619
OB00-00149,0,XDDS,1998,9,8,20,34,-119.8840027,34.2970009,0,0.333,0.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb054,17035
OB00-00150,0,XDDS,1998,9,10,17,40,-80.3010025,32.3989983,0,NaN,2.5120001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nov98sab,15377
OB00-00151,0,XDDS,1998,9,10,19,40,-80.1289978,32.2210007,0,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nov98sab,15378
OB00-00152,0,XDDS,1998,9,17,15,0,-66.780899,43.7444,0,NaN,3.9765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10393
OB00-00153,0,XDDS,1998,9,17,16,0,-67.1827011,43.7305984,0,NaN,1.5725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10394
OB00-00154,0,XDDS,1998,9,17,17,1,-67.5932999,43.7260017,0,NaN,0.6688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10395
OB00-00155,0,XDDS,1998,9,17,18,0,-68.0141983,43.7084999,0,NaN,0.4941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10396
OB00-00156,0,XDDS,1998,9,17,19,0,-68.3732986,43.6932983,0,NaN,0.5603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10397
OB00-00157,0,XDDS,1998,9,17,20,0,-68.7770996,43.6721992,0,NaN,3.0727999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980917w,10398
OB00-00158,0,XDDS,1998,9,19,20,42,-117.8980026,33.4220009,0,NaN,1.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9809,1865
OB00-00159,0,XDDS,1998,9,21,20,9,-119.9020004,34.2509995,0,0.571,0.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11960
OB00-00160,0,XDDS,1998,9,21,17,4,-119.9950027,34.0839996,0,0.844,1.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11961
OB00-00161,0,XDDS,1998,9,21,18,20,-119.9520035,34.1539993,0,1.253,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11962
OB00-00162,0,XDDS,1998,9,21,19,13,-119.927002,34.2019997,0,0.376,0.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11963
OB00-00163,0,XDDS,1998,9,21,21,15,-119.8730011,34.2989998,0,0.64,0.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11964
OB00-00164,0,XDDS,1998,9,21,22,0,-119.862999,34.3479996,0,0.593,0.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb055,11965
OB00-00165,0,XDDS,1998,9,22,18,51,-72.0193024,35.9500008,0,NaN,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_sep98,6922
OB00-00166,0,XDDS,1998,9,22,5,48,117.1729965,18.4230003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.680427,1.143917,NaN,NaN,0.270989,NaN,0,NaN,NaN,NA,micronesia,9623
OB00-00167,0,XDDS,1998,9,23,17,15,-76.6740036,33.5060005,0,NaN,0.499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nov98sab,15391
OB00-00168,0,XDDS,1998,9,23,12,58,-17.4967003,36.0954018,0,NaN,NaN,0.031,NaN,NaN,NaN,NaN,2.2602251,2.025228,1.324085,0.701484,NaN,0.266651,NaN,0.0178,NaN,NaN,NA,amt7,23318
OB00-00169,0,XDDS,1998,9,24,17,55,-119.5100021,34.1780014,0,NaN,1.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9809,1878
OB00-00170,0,XDDS,1998,9,24,21,8,-120.0179977,34.2729988,0,NaN,0.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9809,1879
OB00-00171,0,XDDS,1998,9,24,16,6,-74.9489975,38.6333008,0,NaN,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_sep98,6929
OB00-00172,0,XDDS,1998,9,24,17,29,-74.7177963,38.5461998,0,NaN,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_sep98,6930
OB00-00173,0,XDDS,1998,9,24,18,42,-74.6241989,38.4581985,0,NaN,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_sep98,6931
OB00-00174,0,XDDS,1998,9,24,20,3,-74.5112991,38.3782997,0,NaN,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_sep98,6932
OB00-00175,0,XDDS,1998,9,26,13,39,-19.9666996,29.8316994,0,0.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt7,24161
OB00-00176,0,XDDS,1998,9,27,21,9,-158.0599976,22.2900009,0,NaN,NaN,0.02502,NaN,NaN,NaN,NaN,2.552007,2.0035191,1.3302211,0.764082,NaN,0.289544,NaN,0.0069,NaN,NaN,NA,hot-97,1391
OB00-00177,0,XDDS,1998,9,29,15,0,-66.7740021,43.7610016,0,NaN,3.1329999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10129
OB00-00178,0,XDDS,1998,9,29,16,5,-67.2160034,43.7389984,0,NaN,1.8798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10130
OB00-00179,0,XDDS,1998,9,29,17,0,-67.5849991,43.7200012,0,NaN,1.9883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10131
OB00-00180,0,XDDS,1998,9,29,17,43,-67.8679962,43.7109985,0,NaN,1.3195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10132
OB00-00181,0,XDDS,1998,9,29,19,0,-68.3880005,43.6910019,0,NaN,1.9883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10133
OB00-00182,0,XDDS,1998,9,29,20,0,-68.8010025,43.6669998,0,NaN,4.8079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s980929w,10134
OB00-00183,0,XDDS,1998,9,30,16,26,-17.5750008,15.0482998,0,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt7,24137
OB00-00184,0,XDDS,1998,10,4,14,1,-66.3889999,43.7700005,0,NaN,1.9521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981004w,10136
OB00-00185,0,XDDS,1998,10,4,15,21,-66.913002,43.7519989,0,NaN,2.3136001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981004w,10137
OB00-00186,0,XDDS,1998,10,4,16,41,-67.4199982,43.7270012,0,NaN,2.4582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981004w,10138
OB00-00187,0,XDDS,1998,10,4,17,12,-67.6470032,43.7159996,0,NaN,1.8437001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981004w,10139
OB00-00188,0,XDDS,1998,10,4,19,0,-68.3590012,43.6969986,0,NaN,5.0008001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981004w,10141
OB00-00189,0,XDDS,1998,10,5,15,0,-66.3980026,43.771801,0,NaN,3.5789001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981005w,10147
OB00-00190,0,XDDS,1998,10,5,16,0,-67.2042007,43.7342987,0,NaN,2.8559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981005w,10148
OB00-00191,0,XDDS,1998,10,5,18,0,-68.0017014,43.7027016,0,NaN,3.0004001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981005w,10150
OB00-00192,0,XDDS,1998,10,5,20,0,-68.8141022,43.6655006,0,NaN,6.5672002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981005w,10152
OB00-00193,0,XDDS,1998,10,5,19,17,-119.9029999,34.2540016,0,0.363,0.397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb056,11967
OB00-00194,0,XDDS,1998,10,5,18,16,-119.9250031,34.2029991,0,0.47,0.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb056,11969
OB00-00195,0,XDDS,1998,10,5,20,14,-119.8799973,34.2980003,0,0.368,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb056,11970
OB00-00196,0,XDDS,1998,10,5,21,7,-119.8359985,34.3479996,0,0.585,0.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb056,11971
OB00-00197,0,XDDS,1998,10,12,18,30,-67.6414032,43.7109985,0,NaN,2.5667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981012w,10158
OB00-00198,0,XDDS,1998,10,12,19,30,-68.0803986,43.6931,0,NaN,2.4942999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981012w,10159
OB00-00199,0,XDDS,1998,10,12,20,30,-68.4574966,43.6834984,0,NaN,2.9281001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981012w,10160
OB00-00200,0,XDDS,1998,10,14,13,24,-46.6749992,-32.7505989,0,NaN,NaN,0.03,NaN,NaN,NaN,NaN,1.317522,1.278702,1.066447,0.690266,NaN,0.277748,NaN,0.0177,NaN,NaN,NA,amt7,23356
OB00-00201,0,XDDS,1998,10,14,14,50,-46.7616997,-32.8250008,0,0.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,amt7,24152
OB00-00202,0,XDDS,1998,10,16,23,13,-117.9049988,33.4199982,0,NaN,0.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9810,3739
OB00-00203,0,XDDS,1998,10,17,23,12,-158.2700043,21.3400002,0,NaN,NaN,0.02283,NaN,NaN,NaN,NaN,2.2408481,1.810166,1.226965,0.714972,NaN,0.27016,NaN,0.00528,NaN,NaN,NA,hot-98,1393
OB00-00204,0,XDDS,1998,10,17,17,36,-118.9349976,32.9220009,0,NaN,1.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9810,3743
OB00-00205,0,XDDS,1998,10,20,15,0,-66.4139023,43.7700005,0,NaN,1.2201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981020w,10420
OB00-00206,0,XDDS,1998,10,20,16,0,-66.8097992,43.7480011,0,NaN,3.5246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981020w,10421
OB00-00207,0,XDDS,1998,10,20,16,54,-68.4916992,43.7366982,0,NaN,5.7237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981020w,10422
OB00-00208,0,XDDS,1998,10,20,18,31,-67.5781021,43.7159996,0,NaN,5.4225001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s981020w,10424
OB00-00209,0,XDDS,1998,10,23,16,38,-76.3154984,39.115799,0,NaN,9.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9803,8574
OB00-00210,0,XDDS,1998,10,24,17,15,-67.6131973,43.7821999,0,NaN,2.3150001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,oc332,13709
OB00-00211,0,XDDS,1998,10,25,16,15,-66.5494995,41.7528,0,NaN,0.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,oc332,13710
OB00-00212,0,XDDS,1998,10,27,15,10,-68.0029984,41.8302002,0,NaN,3.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,oc332,13712
OB00-00213,0,XDDS,1998,10,28,16,26,-76.764801,33.6721992,0,NaN,NaN,0.03258,NaN,NaN,NaN,NaN,1.1590821,1.0673161,0.90632,0.60019,NaN,0.293289,NaN,NaN,NaN,NaN,NA,nov98sab,15331
OB00-00214,0,XDDS,1998,10,28,20,51,-76.9260025,33.9609985,0,NaN,0.363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nov98sab,15352
OB00-00215,0,XDDS,1998,10,28,15,9,-61.8800011,10.5500002,0,NaN,0.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,orinoco_2,18701
